,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Date
4716996,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-04-23,-23.0,-3.0,-6.0,-37.0,-16.0,10.0,2020-04-23
4716997,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-04-24,-23.0,1.0,-7.0,-41.0,-16.0,11.0,2020-04-24
4716998,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-04-25,-27.0,-1.0,-7.0,-47.0,-20.0,12.0,2020-04-25
4716999,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-04-26,-33.0,-5.0,-12.0,-52.0,-20.0,11.0,2020-04-26
4717000,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-04-27,-21.0,2.0,7.0,-37.0,-16.0,10.0,2020-04-27
4717001,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-04-28,-16.0,2.0,11.0,-36.0,-17.0,9.0,2020-04-28
4717002,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-04-29,-14.0,-3.0,21.0,-49.0,-60.0,18.0,2020-04-29
4717003,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-04-30,-16.0,5.0,4.0,-40.0,-23.0,12.0,2020-04-30
4717004,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-01,-22.0,2.0,-1.0,-46.0,-27.0,15.0,2020-05-01
4717005,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-02,-31.0,-2.0,-12.0,-52.0,-24.0,13.0,2020-05-02
4717006,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-03,-45.0,-21.0,-68.0,-71.0,-29.0,14.0,2020-05-03
4717007,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-04,-11.0,1.0,15.0,-59.0,-69.0,25.0,2020-05-04
4717008,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-05,-9.0,-1.0,38.0,-55.0,-69.0,25.0,2020-05-05
4717009,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-06,-18.0,-5.0,17.0,-57.0,-66.0,24.0,2020-05-06
4717010,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-07,-18.0,1.0,-1.0,-39.0,-16.0,10.0,2020-05-07
4717011,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-08,-21.0,0.0,-4.0,-41.0,-16.0,11.0,2020-05-08
4717012,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-09,-29.0,-9.0,-47.0,-54.0,-15.0,13.0,2020-05-09
4717013,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-10,-25.0,-5.0,-40.0,-54.0,-17.0,11.0,2020-05-10
4717014,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-11,-18.0,1.0,5.0,-32.0,-10.0,8.0,2020-05-11
4717015,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-12,-18.0,0.0,8.0,-32.0,-12.0,8.0,2020-05-12
4717016,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-13,-17.0,-1.0,7.0,-34.0,-12.0,8.0,2020-05-13
4717017,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-14,-16.0,-1.0,8.0,-32.0,-13.0,7.0,2020-05-14
4717018,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-15,-25.0,-7.0,-32.0,-43.0,-13.0,11.0,2020-05-15
4717019,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-16,-24.0,-5.0,-45.0,-49.0,-15.0,11.0,2020-05-16
4717020,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-17,-20.0,0.0,0.0,-41.0,-13.0,8.0,2020-05-17
4717021,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-18,-25.0,-8.0,-36.0,-40.0,-11.0,10.0,2020-05-18
4717022,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-19,-15.0,0.0,5.0,-32.0,-11.0,8.0,2020-05-19
4717023,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-20,-12.0,3.0,3.0,-30.0,-10.0,7.0,2020-05-20
4717024,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-21,-13.0,0.0,5.0,-29.0,-11.0,7.0,2020-05-21
4717025,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-22,-16.0,0.0,-2.0,-32.0,-11.0,8.0,2020-05-22
4717026,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-23,-15.0,1.0,-2.0,-34.0,-14.0,8.0,2020-05-23
4717027,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-24,-17.0,1.0,8.0,-33.0,-11.0,7.0,2020-05-24
4717028,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-25,-12.0,4.0,0.0,-22.0,-8.0,6.0,2020-05-25
4717029,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-26,-13.0,0.0,-8.0,-24.0,-9.0,6.0,2020-05-26
4717030,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-27,-11.0,3.0,6.0,-21.0,-8.0,5.0,2020-05-27
4717031,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-28,-10.0,3.0,8.0,-21.0,-8.0,5.0,2020-05-28
4717032,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-29,-13.0,2.0,-3.0,-27.0,-8.0,7.0,2020-05-29
4717033,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-30,-11.0,4.0,-1.0,-31.0,-8.0,6.0,2020-05-30
4717034,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-05-31,-13.0,0.0,-16.0,-38.0,-10.0,7.0,2020-05-31
4717035,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-01,-12.0,1.0,-10.0,-24.0,-5.0,5.0,2020-06-01
4717036,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-02,-11.0,2.0,12.0,-21.0,-7.0,5.0,2020-06-02
4717037,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-03,-11.0,2.0,6.0,-23.0,-6.0,5.0,2020-06-03
4717038,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-04,-10.0,1.0,5.0,-21.0,-7.0,5.0,2020-06-04
4717039,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-05,-11.0,1.0,-2.0,-24.0,-7.0,6.0,2020-06-05
4717040,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-06,-10.0,2.0,2.0,-28.0,-9.0,6.0,2020-06-06
4717041,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-07,-9.0,5.0,10.0,-25.0,-9.0,5.0,2020-06-07
4717042,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-08,-11.0,3.0,5.0,-19.0,-5.0,5.0,2020-06-08
4717043,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-09,-8.0,2.0,13.0,-18.0,-6.0,4.0,2020-06-09
4717044,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-10,-7.0,3.0,-3.0,-22.0,-6.0,4.0,2020-06-10
4717045,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-11,-16.0,-7.0,-30.0,-26.0,-9.0,7.0,2020-06-11
4717046,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-12,-9.0,3.0,-11.0,-24.0,-7.0,6.0,2020-06-12
4717047,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-13,-11.0,-3.0,-43.0,-37.0,-17.0,8.0,2020-06-13
4717048,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-14,-12.0,-1.0,-38.0,-37.0,-11.0,7.0,2020-06-14
4717049,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-15,-5.0,9.0,3.0,-18.0,-4.0,4.0,2020-06-15
4717050,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-16,-7.0,2.0,12.0,-15.0,-6.0,4.0,2020-06-16
4717051,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-17,-6.0,4.0,12.0,-15.0,-6.0,3.0,2020-06-17
4717052,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-18,-18.0,-12.0,-34.0,-26.0,-8.0,7.0,2020-06-18
4717053,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-19,-4.0,3.0,-11.0,-23.0,-7.0,5.0,2020-06-19
4717054,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-20,-2.0,6.0,6.0,-18.0,-9.0,3.0,2020-06-20
4717055,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-21,-2.0,6.0,18.0,-13.0,-8.0,3.0,2020-06-21
4717056,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-22,-8.0,4.0,7.0,-13.0,-5.0,4.0,2020-06-22
4717057,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-23,-7.0,3.0,13.0,-13.0,-6.0,4.0,2020-06-23
4717058,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-24,-5.0,3.0,11.0,-13.0,-6.0,3.0,2020-06-24
4717059,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-25,-9.0,-1.0,-24.0,-19.0,-8.0,6.0,2020-06-25
4717060,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-26,-5.0,2.0,-13.0,-17.0,-7.0,5.0,2020-06-26
4717061,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-27,-5.0,2.0,-31.0,-25.0,-15.0,6.0,2020-06-27
4717062,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-28,-4.0,6.0,4.0,-18.0,-8.0,4.0,2020-06-28
4717063,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-29,-8.0,2.0,-6.0,-16.0,-4.0,4.0,2020-06-29
4717064,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-06-30,-5.0,3.0,-11.0,-17.0,-5.0,4.0,2020-06-30
4717065,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-01,-5.0,1.0,1.0,-15.0,-4.0,3.0,2020-07-01
4717066,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-02,-5.0,3.0,10.0,-12.0,-6.0,3.0,2020-07-02
4717067,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-03,-8.0,-1.0,-29.0,-21.0,-7.0,6.0,2020-07-03
4717068,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-04,-4.0,3.0,-10.0,-21.0,-8.0,4.0,2020-07-04
4717069,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-05,-6.0,4.0,3.0,-19.0,-7.0,4.0,2020-07-05
4717070,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-06,-22.0,-12.0,-38.0,-28.0,-7.0,7.0,2020-07-06
4717071,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-07,-18.0,-6.0,-31.0,-37.0,-10.0,7.0,2020-07-07
4717072,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-08,-3.0,6.0,3.0,-14.0,-6.0,3.0,2020-07-08
4717073,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-09,-7.0,0.0,-8.0,-13.0,-6.0,4.0,2020-07-09
4717074,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-10,-13.0,-5.0,-36.0,-23.0,-8.0,7.0,2020-07-10
4717075,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-11,-2.0,5.0,-17.0,-26.0,-13.0,5.0,2020-07-11
4717076,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-12,-6.0,5.0,-24.0,-26.0,-9.0,5.0,2020-07-12
4717077,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-13,-14.0,-3.0,-29.0,-20.0,-6.0,6.0,2020-07-13
4717078,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-14,-7.0,1.0,-3.0,-16.0,-7.0,4.0,2020-07-14
4717079,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-15,-3.0,5.0,-2.0,-13.0,-5.0,3.0,2020-07-15
4717080,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-16,-4.0,3.0,7.0,-11.0,-6.0,3.0,2020-07-16
4717081,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-17,-8.0,3.0,-4.0,-14.0,-6.0,4.0,2020-07-17
4717082,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-18,-10.0,3.0,2.0,-19.0,-7.0,4.0,2020-07-18
4717083,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-19,-10.0,3.0,1.0,-21.0,-9.0,5.0,2020-07-19
4717084,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-20,-8.0,5.0,-1.0,-11.0,-4.0,4.0,2020-07-20
4717085,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-21,-7.0,3.0,1.0,-9.0,-6.0,3.0,2020-07-21
4717086,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-22,-3.0,5.0,-11.0,-5.0,-5.0,2.0,2020-07-22
4717087,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-23,15.0,8.0,12.0,-7.0,-54.0,15.0,2020-07-23
4717088,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-24,-3.0,-6.0,-17.0,-34.0,-57.0,21.0,2020-07-24
4717089,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-25,-5.0,6.0,5.0,-13.0,-17.0,6.0,2020-07-25
4717090,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-26,-12.0,0.0,-9.0,-13.0,-10.0,5.0,2020-07-26
4717091,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-27,-12.0,1.0,-21.0,-16.0,-6.0,5.0,2020-07-27
4717092,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-28,-7.0,3.0,-2.0,-13.0,-7.0,4.0,2020-07-28
4717093,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-29,-7.0,3.0,6.0,-14.0,-6.0,4.0,2020-07-29
4717094,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-30,-6.0,4.0,4.0,-12.0,-8.0,4.0,2020-07-30
4717095,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-07-31,-9.0,3.0,-6.0,-17.0,-7.0,5.0,2020-07-31
4717096,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-01,-8.0,4.0,7.0,-17.0,-5.0,4.0,2020-08-01
4717097,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-02,-10.0,6.0,15.0,-18.0,-7.0,4.0,2020-08-02
4717098,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-03,-8.0,3.0,11.0,-14.0,-6.0,4.0,2020-08-03
4717099,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-04,-6.0,4.0,18.0,-12.0,-8.0,4.0,2020-08-04
4717100,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-05,-3.0,5.0,15.0,-11.0,-8.0,3.0,2020-08-05
4717101,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-06,-2.0,4.0,12.0,-9.0,-9.0,4.0,2020-08-06
4717102,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-07,-5.0,5.0,-2.0,-13.0,-10.0,4.0,2020-08-07
4717103,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-08,-6.0,6.0,0.0,-8.0,-9.0,4.0,2020-08-08
4717104,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-09,-6.0,10.0,28.0,-2.0,-8.0,3.0,2020-08-09
4717105,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-10,14.0,8.0,39.0,-12.0,-59.0,17.0,2020-08-10
4717106,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-11,3.0,8.0,20.0,-12.0,-23.0,7.0,2020-08-11
4717107,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-12,11.0,11.0,34.0,-7.0,-25.0,7.0,2020-08-12
4717108,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-13,21.0,14.0,61.0,-1.0,-46.0,12.0,2020-08-13
4717109,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-14,15.0,12.0,46.0,-9.0,-55.0,16.0,2020-08-14
4717110,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-15,-3.0,3.0,20.0,-2.0,-44.0,9.0,2020-08-15
4717111,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-16,-11.0,1.0,8.0,-6.0,-17.0,5.0,2020-08-16
4717112,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-17,-6.0,2.0,1.0,-14.0,-11.0,5.0,2020-08-17
4717113,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-18,-7.0,1.0,8.0,-13.0,-9.0,4.0,2020-08-18
4717114,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-19,-6.0,0.0,5.0,-15.0,-8.0,4.0,2020-08-19
4717115,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-20,-3.0,1.0,1.0,-15.0,-9.0,4.0,2020-08-20
4717116,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-21,-10.0,-1.0,-8.0,-21.0,-9.0,6.0,2020-08-21
4717117,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-22,-10.0,2.0,-10.0,-22.0,-9.0,5.0,2020-08-22
4717118,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-23,-12.0,0.0,-6.0,-23.0,-8.0,5.0,2020-08-23
4717119,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-24,-10.0,0.0,-2.0,-16.0,-7.0,4.0,2020-08-24
4717120,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-25,-7.0,3.0,5.0,-14.0,-8.0,4.0,2020-08-25
4717121,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-26,-10.0,0.0,-1.0,-16.0,-7.0,4.0,2020-08-26
4717122,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-27,-8.0,1.0,-3.0,-17.0,-8.0,4.0,2020-08-27
4717123,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-28,-11.0,0.0,-8.0,-21.0,-8.0,5.0,2020-08-28
4717124,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-29,-11.0,1.0,-2.0,-20.0,-8.0,5.0,2020-08-29
4717125,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-30,-11.0,3.0,0.0,-19.0,-8.0,4.0,2020-08-30
4717126,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-08-31,-10.0,2.0,-2.0,-17.0,-7.0,4.0,2020-08-31
4717127,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-09-01,-9.0,3.0,3.0,-15.0,-7.0,4.0,2020-09-01
4717128,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-09-02,-15.0,-1.0,-13.0,-23.0,-8.0,5.0,2020-09-02
4717129,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-09-03,-9.0,-1.0,-7.0,-24.0,-9.0,5.0,2020-09-03
4717130,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-09-04,0.0,14.0,-11.0,-22.0,-7.0,4.0,2020-09-04
4717131,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-09-05,-2.0,17.0,-25.0,-29.0,-6.0,5.0,2020-09-05
4717132,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-09-06,-27.0,-8.0,-45.0,-48.0,-8.0,9.0,2020-09-06
4717133,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-09-07,-48.0,-41.0,-45.0,-68.0,-54.0,24.0,2020-09-07
4717134,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-09-08,-8.0,3.0,8.0,-11.0,-8.0,3.0,2020-09-08
4717135,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-09-09,-8.0,-1.0,7.0,-12.0,-7.0,2.0,2020-09-09
4717136,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-09-10,-3.0,1.0,9.0,-14.0,-8.0,2.0,2020-09-10
4717137,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-09-11,-9.0,-3.0,-16.0,-20.0,-8.0,4.0,2020-09-11
4717138,JP,Japan,Yamaguchi,,,JP-35,,ChIJ_Y9adhnHRDURcOJUU8K8DEk,2020-09-12,-10.0,-3.0,-31.0,-29.0,-10.0,5.0,2020-09-12
